name,img,otherName,intro
赶山鞭,http://p.ayxbk.com/images/thumb/3/30/Bkcxt.jpg/220px-Bkcxt.jpg,（小金丝桃、小茶叶、小金雀、女儿茶、小早莲、小连翘、小叶连翘、小旱莲、刘寄奴）,止血，镇痛，通乳。用于咯血，吐血，子宫出血，风湿关节痛，神经痛，跌打损伤，乳汁缺乏，乳腺炎；外用治创伤出血，痈疖肿毒。
橄榄,http://p.ayxbk.com/images/thumb/d/dd/Bkhbo.jpg/220px-Bkhbo.jpg,（橄榄子、橄棪、忠果、青果、青子、谏果、青橄榄、白榄、黄榄、甘榄、余甘子）,清肺利咽；生津止渴；解毒。主咳嗽痰血；咽喉肿痛；暑热烦渴；醉酒；鱼蟹中毒
橄榄核,http://p.ayxbk.com/images/f/f2/Bkcxx.jpg,（青果核）,消诸鱼骨鲠，治胃痛，疝气，肠风下血。
岗边菊,http://p.ayxbk.com/images/thumb/3/36/Bkcxz.jpg/220px-Bkcxz.jpg,（大风草、鱼鳅串）,温肺止咳；散寒止痛。主肺寒咳喘；胃脘冷痛
岗梅,http://p.ayxbk.com/images/thumb/c/c8/Bkbhb.jpg/220px-Bkbhb.jpg,（点称星、称星树、土甘草、山梅根、假青梅、白点秤、天星木、秤星树、百解茶）,清热解毒，生津止渴。用于感冒，高热烦渴，扁桃体炎，咽喉炎，气管炎，百日咳，肠炎，痢疾，传染性肝炎，野蕈、砒霜中毒。为凉茶主要原料；叶外用治跌打损伤，痈疖肿毒。
岗梅根,http://p.ayxbk.com/images/4/41/Bkcy0.jpg,（百解、土甘草、秤杆根、盆包银、点秤根、天星根、七星蔃、山梅根、糟楼星、金包银、上甘草、乌皮柴、西解柴）,清热，生津，活血，解毒。治感冒，头痛眩晕，热病燥渴，痧气，热泻，肺痈，咳血，喉痛，痔血，淋病，痈毒，跌打损伤。
岗松,http://p.ayxbk.com/images/thumb/4/40/Bkbhc.jpg/220px-Bkbhc.jpg,（扫把枝、铁扫把、羊脷木、扫卡木、松毛枝、蛇虫草、鸡儿松、长松、沙松、香柴、扫帚子、观音扫、蚊仔苏、蚊松）,去瘀，止痛，利尿，杀虫。治跌打损伤，风湿痛，淋病，疥疮，脚癣。
高良姜,http://p.ayxbk.com/images/thumb/2/2a/Bk1gv.jpg/220px-Bk1gv.jpg,（风姜、小良姜、膏凉姜、良姜、蛮姜、佛手根、海良姜、高凉姜）,温中散寒；理气止痛。主脘腹冷痛；呕吐；噫气
高粱,http://p.ayxbk.com/images/thumb/7/77/Bkcy3.jpg/220px-Bkcy3.jpg,（蜀黍、木稷、藋粱、芦穄、蜀秫、芦粟、获粱、番黍）,燥湿祛痰，宁心安神。主治湿痰咳嗽，胃痞不舒，失眠多梦，食积。
高山大戟,http://p.ayxbk.com/images/thumb/b/b1/Bkcy4.jpg/220px-Bkcy4.jpg,,祛湿；止痒；生肌。主癣疾；黄水疮
高山龙胆,http://p.ayxbk.com/images/thumb/c/ce/Bkcy5.jpg/220px-Bkcy5.jpg,（白花龙胆、无茎龙胆、麻龙胆）,泻火解毒；镇咳；利湿。主感冒发热；肺热咳嗽；咽痛；目赤；小便淋痛；阴囊湿疹
高山紫菀,http://p.ayxbk.com/images/thumb/a/a5/Bkcy6.jpg/220px-Bkcy6.jpg,,清热解毒。主风热头痛；结膜火
高原点地梅,http://p.ayxbk.com/images/thumb/e/ec/Bkcy7.jpg/220px-Bkcy7.jpg,（朵的[藏名]）,渗湿利水。主湿痹关节酸重疼痛；小便不利
藁本,http://p.ayxbk.com/images/thumb/7/7c/Bk1ha.jpg/220px-Bk1ha.jpg,（香藁本、藁茇、鬼卿、地新、山茝、蔚香、微茎、藁板）,散风寒湿邪。治风寒头痛，巅顶痛，寒湿腹痛，泄泻，疝瘕，疥癣。
鸽,http://p.ayxbk.com/images/thumb/1/11/Bknc6.jpg/220px-Bknc6.jpg,（鹁鸽、飞奴）,滋肾益气，去风解毒。治虚羸，消渴，久疟，妇女血虚经闭，恶疮疥癣。
革耳,http://p.ayxbk.com/images/thumb/f/f8/Bkcyb.jpg/220px-Bkcyb.jpg,（木上森、八担柴）,清热解毒；消肿；敛疮。主疮疡肿痛或溃破；癞疮；杨梅毒疮
葛粉,http://p.ayxbk.com/images/a/a5/Bkcyk.jpg,,生滓止渴，清热除烦。治烦热，口渴，热疮，喉痹。
葛根,http://p.ayxbk.com/images/thumb/8/85/Bk1i0.jpg/220px-Bk1i0.jpg,（葛藤、粉葛、干葛、葛麻藤、甘葛、葛麻茹、葛于根、黄葛根、葛条根、葛葛根、葛子根、鸡齐根）,升阳解肌，透疹止泻，除烦止温。治伤寒、温热头痛项强，烦热消渴，泄泻，痢疾，癍疹不透，高血压，心绞痛，耳聋。
葛花,http://p.ayxbk.com/images/thumb/1/13/Bkbhf.jpg/220px-Bkbhf.jpg,（葛条花）,解酒醒脾。治伤酒发热烦渴，不思饮食，呕逆吐酸，吐血，肠风下血。
葛仙米,http://p.ayxbk.com/images/3/3a/Bkcym.jpg,（地软、地木耳、地耳、地踏菇、鼻涕肉、天仙菜、天仙米、地踏菜、地衣、地皮菜、地捡皮）,清热明目。治目赤红肿，夜盲症，烫伤。
蛤蚧,http://p.ayxbk.com/images/thumb/0/04/Bk1ia.jpg/220px-Bk1ia.jpg,（对蛤蚧、蛤蚧于、仙蟾、蛤蟹、大壁虎、蚧蛇、德多、握儿、石牙、蛤解）,补肺益肾，定喘止嗽。治虚劳，肺痿，喘嗽，咯血，消渴，阳痿。
蛤壳,http://p.ayxbk.com/images/0/05/Bk1ih.jpg,（文蛤、海蛤壳、蛤蜊皮）,清热化痰，软坚散结，制酸止痛。用于痰火咳嗽，胸胁疼痛，痰中带血，瘰疠瘿瘤，胃痛吞酸；外治湿疹，烫伤。
蛤蜊,http://p.ayxbk.com/images/thumb/0/06/Bkcyn.jpg/220px-Bkcyn.jpg,（吹潮、沙蛤、沙蜊、吹蛤梨；蛤刺；吹潮、白蚬子、白蚶子、布鸽头）,滋阴；利水；化痰；软坚。主消渴；水肿；痰积；癖块；瘿瘤；崩漏；痔疮
蛤仔,http://p.ayxbk.com/images/e/e7/Bkcyv.jpg,（蚬子、玄蛤、花蛤）,清热解毒。主臁疮；黄水疮
隔山香,http://p.ayxbk.com/images/d/df/Bkcyw.jpg,（金鸡爪、鸡爪参、香前胡、鸡爪前胡、柠檬香碱草、香白芷、山竹香、九步香、鸡山香、假当归、土白芷、土当归、山党参、天木香、十里香、野天竹、正香前胡、枸橼当归、岩风、白花前胡、雄前胡、野茴香、人参归、鸡瓜前胡、鸡爪能、天竹参、竹叶参、野当归、过山香、满山香、岩鹰爪）,疏风清热，活血散瘀，行气止痛。治风热咳嗽，心绞痛，胃痛，疟疾，痢疾，经闭，白带，跌打损伤。
公鱼,http://p.ayxbk.com/images/thumb/7/77/Bkcz2.jpg/220px-Bkcz2.jpg,（弓鱼、工鱼、面鱼）,益气补虚；固冲止血；解毒。主虚痨；妇人劳损；崩中漏下，小狼谈热风痫；丹毒
功劳根,http://p.ayxbk.com/images/e/ea/Bkcz3.jpg,（枸骨根）,补肝益肾；疏风清热。主腰膝痿弱；关节疼痛；头风；赤眼；牙痛；荨麻疹
功劳木,http://p.ayxbk.com/images/b/bc/Bk1is.jpg,（土黄柏、黄柏、黄天竹、鼠不爬、山黄柏、大叶黄连、十大功劳、伞把黄连、大老鼠黄、老鼠黄、老鼠刺、刺黄连、黄杨木、羊角莲、土黄芩、羊角黄连、八角羊、土黄连）,清热；燥湿；解毒。主肺热咳嗽；黄疸；泄泻；痢疾；目赤肿痛；疮疡；湿疹；烫伤
钩藤,http://p.ayxbk.com/images/thumb/f/ff/Bk1j1.jpg/220px-Bk1j1.jpg,（双钩藤、鹰爪风、吊风根、金钩草、倒挂刺、钓藤、吊藤、钩藤钩子、钓钩藤、莺爪风、嫩钩钩、金钩藤、挂钩藤、钩丁、倒挂金钩、钩耳、倒挂剌）,清热平肝，息风定惊。用于头痛眩晕，感冒夹惊，惊痫抽搐，妊娠子痫；高血压。
钩吻,http://p.ayxbk.com/images/thumb/b/b8/Bkbhl.jpg/220px-Bkbhl.jpg,（野葛、秦钩吻、毒根、冶葛、胡蔓草、黄野葛、除辛、吻莽、断肠草、黄藤、烂肠草、朝阳草、大茶药、虎狼草、梭葛草、黄花苦晚藤、黄猛菜、大茶藤、大炮叶、苦晚公、荷班药、发冷藤、大茶叶、藤黄、大鸡苦蔓、羊带归、梭柙、狗角花、山砒霜、梭葛、大王茶）,祛风，攻毒，消肿，止痛。治疥癞，湿疹，瘰疬，痈肿，疔疮，跌打损伤，风湿痹痛，神经痛。
狗宝,http://p.ayxbk.com/images/thumb/1/10/Bkbhw.jpg/220px-Bkbhw.jpg,（狗结石）,将逆气，开郁结，解毒。用于噎膈反胃，痈疽疮疡。
狗胆,http://p.ayxbk.com/images/thumb/6/6b/Bkcz7.jpg/220px-Bkcz7.jpg,,清肝明目，止血消肿。治风热眼痛，目赤涩痒；吐血，鼻衄；聤耳，疮疡。
狗骨柴,http://p.ayxbk.com/images/thumb/a/a5/Bkcz8.jpg/220px-Bkcz8.jpg,（狗骨子、白鸡金、白秋铜盘、三萼木）,消肿排脓。主治颈淋巴结结核，背痈，投疖。
狗脊,http://p.ayxbk.com/images/thumb/f/fd/Bk1j2.jpg/220px-Bk1j2.jpg,（金毛狗脊、金毛狗、金狗脊、金毛狮子、猴毛头、黄狗头、百枝、狗青、强膂、扶盖、扶筋、苟脊、毛狗儿、金丝毛、金扶筋、金猫咪、老猴毛）,补肝肾，强腰脊，祛风湿。用于腰膝酸软，下肢无力，风湿痹痛。
狗脊贯众,http://p.ayxbk.com/images/3/31/Bkcz9.jpg,（贯众、虾公草、细叶虎耳风、狗脊、毛狗头、大叶贯众、黄狗蕨、茄板菜）,清热解毒，杀虫散瘀。用于感冒、疮痈肿毒、虫积腹痛、便血、血崩。
狗肾,http://p.ayxbk.com/images/9/90/Bk1j3.jpg,（狗鞭、黄狗肾、广狗肾、狗）,补肾温阳。主肾虚身冷
狗屎花根,http://p.ayxbk.com/images/a/ae/Bkczj.jpg,（鸡爪参、接骨草根、蓝狗屎花根）,清热，补虚，利湿。治肝炎，痢疾，疟疾，痨咳喘汗，疝气，水肿，崩漏，白带。
狗娃花,http://p.ayxbk.com/images/thumb/a/a4/Bkczk.jpg/220px-Bkczk.jpg,（狗哇花、斩龙戟）,清热解毒；消肿。主疮肿；蛇咬伤
狗牙根,http://p.ayxbk.com/images/thumb/a/af/Bkczo.jpg/220px-Bkczo.jpg,（铁线草、绊根草、堑头草、马挽手、行仪芝、牛马根、马根子草、铺地草、铜丝金、铁丝草、鸡肠草）,祛风活络；凉血止血；解毒。主风湿痹痛；半身不远；劳伤吐血；鼻衄；便血；跌打损伤；疮疡肿毒
狗枣猕猴桃,http://p.ayxbk.com/images/a/ae/Bkczp.jpg,（狗枣子、猫人参）,滋养强壮。主维生素C缺乏症
枸骨叶,http://p.ayxbk.com/images/thumb/0/04/Bk1j4.jpg/220px-Bk1j4.jpg,（功劳叶、羊角刺、老鼠刺、猫儿刺、六角茶、六角刺、八角刺、鸟不宿、鹅掌簕、苦丁茶、枸骨刺、八角茶、老虎刺、狗青竻、散血丹）,清热养阴，平肝，益肾。用于肺痨咯血，骨蒸潮热，头晕目眩；高血压。
枸橘,http://p.ayxbk.com/images/f/f2/Bkczq.jpg,（铁篱寨、臭橘、枸橘李、枳、臭杞、枸棘子、野橙子、唐橘、钢橘子、枸甏李、野梨子、苦桶子、枳实、铁篱笆、臭枳子、臭刺、青旦旦、土枳实、枸橘梨、杨橘、枸橘子、苦橘子、绿衣枳实、绿衣枳壳）,疏肝，和胃，理气，止痛。治胸腹胀满，胃痛，疝气，睾丸肿胀，乳房结核，子宫下垂，跌打损伤；解酒毒。
枸杞叶,http://p.ayxbk.com/images/thumb/1/18/Bkczy.jpg/220px-Bkczy.jpg,（地仙苗、甜菜、枸杞尖、天精草、枸杞苗、枸杞菜、枸杞头）,补虚益精；清热明目。主虚劳发热；烦渴；目赤昏痛；障翳夜盲；崩漏带下；热毒疮肿
枸杞子,http://p.ayxbk.com/images/thumb/c/c5/Bk1jb.jpg/220px-Bk1jb.jpg,（苟起子、甜菜子、杞子、红青椒、构蹄子、狗奶子、枸杞果、地骨子、枸茄茄、红耳坠、血枸子、枸地芽子、枸杞豆、血杞子、枸杞红实、西枸杞、枸蹄子、津枸杞）,滋补肝肾，益精明目。用于虚劳精亏，腰膝酸痛，眩晕耳鸣，内热消渴，血虚萎黄，目昏不明。
构皮麻,http://p.ayxbk.com/images/thumb/0/02/Bkczz.jpg/220px-Bkczz.jpg,（九得藤、狗额藤、谷沙藤、斑沙藤、藤葡蟠、黄皮藤、剥皮藤、杉皮藤、乳藤草、皮藤、植皮、纸皮、细叶构皮柴、谷皮藤、藤钩、野构树、野构桃、山树藤、皮树花、野桑叶、棉花藤、酱叶树、尖叶楮皮）,祛风，活血，利尿。治风湿痹痛，跌打损伤，虚肿，皮炎。
古山龙,http://p.ayxbk.com/images/thumb/8/84/Bk6yp.jpg/220px-Bk6yp.jpg,（黄藤、黄连藤、黄肚木通、黄胆榄、大黄藤、钩影、黄丁课、问更梅）,清热利湿；泻火解毒。主肠炎；菌痢；黄疸；疟疾；疖肿；湿疹；阴道炎；支气管炎；百日咳；扁桃体炎；眼结膜炎
谷精草,http://p.ayxbk.com/images/thumb/e/e3/Bkcku.jpg/220px-Bkcku.jpg,（耳朵刷子、挖耳朵草、珍珠草、鼓槌草、衣钮草、谷精珠[头状花序]、戴星草、文星草、流星草、移星草、鱼眼草、天星草、佛顶珠、灌耳草）,祛风散热，明目退翳。治目翳，雀盲，头痛，齿痛，喉痹，鼻衄。
谷芽,http://p.ayxbk.com/images/thumb/b/b8/Bk1k6.jpg/220px-Bk1k6.jpg,（粟芽、蘖米、谷蘖、稻蘖、稻芽）,健脾开胃，和中消食。治宿食不化，胀满，泄泻，不思饮食。
骨碎补,http://p.ayxbk.com/images/f/fc/Bk1kp.jpg,（肉碎补、石岩姜、猴姜、毛姜、申姜、爬岩姜、岩连姜、胡狲姜、石毛姜、石庵闾、过山龙、石良姜、毛贯仲、马猬姜、碎补、毛生姜、鸡姜、猢狲姜、石庵 (艹闾)、树蜈蚣、地蜈蚣、黄爬山虎、麻鸡翅膀、搜山虎、猴掌姜、石连、姜、石巴掌、岩姜）,补肾强骨；活血止痛。主肾虚腰痛；足膝痿弱；耳聋；牙痛；久泄；遗尿；跌打骨折及斑秃
瓜蒂,http://p.ayxbk.com/images/thumb/b/bd/Bkbi6.jpg/220px-Bkbi6.jpg,（苦丁香、甜瓜蒂、香瓜蒂、瓜丁、甜瓜把）,催吐，退黄疸。用于食积不化，食物中毒，癫痫痰盛；外用治急、慢性肝炎，肝硬化。
瓜蒌,http://p.ayxbk.com/images/thumb/5/5a/Bk1l0.jpg/220px-Bk1l0.jpg,（天撤、苦瓜、山金匏、药瓜皮）,清热涤痰，宽胸散结，润肠。用于肺热咳嗽，痰浊黄稠，胸痹心痛，乳痈、肺痈、肠痈肿痛。
瓜螺,http://p.ayxbk.com/images/thumb/f/fc/Bkd03.jpg/220px-Bkd03.jpg,（油螺、红塔螺、红螺）,清火明目。主眩晕；目昏
瓜子金,http://p.ayxbk.com/images/1/1d/Bk6wo.jpg,（辰砂草、金锁匙、瓜子草、挂米草、竹叶地丁、金牛草、神砂草、地藤草、远志草、小远志、惊风草、瓜米细辛、鱼胆草、蓝花草、产后草、山黄连、银不换、拦路枝、小金盆、鸡拍翅、铁线风、瓜子莲、女儿红、歼疟草、小英雄、散血丹、通性草、黄瓜仁草、接骨红、二月花、丁蒿、苦远志、叶地丁、小叶地丁草、小叶瓜子草、高脚瓜子草、铁铣草、黄瓜位草、地风消、铁箭风、小丁香、小万年青、蓝花地丁、火草杆、慢惊药、地丁、直立地丁、紫花地丁、苦草、七寸金、蚋仔草、铁钓竿、铁甲草、紫金花）,镇咳，化痰，活血，止血，安神，解毒。治咳嗽痰多，吐血，便血，怔忡，失眠，咽喉肿痛，痈疽疮毒，蛇咬伤，跌打损伤。
挂金灯,http://p.ayxbk.com/images/6/6d/Bkd04.jpg,（酸浆实、天泡草铃儿、金灯笼、天灯笼、灯笼果、天泡果、包铃子、端浆果、野胡椒、锦灯笼、鬼灯笼、水辣子、浆水罐、勒马回、灯笼儿、王母珠、洛神珠、红姑娘、天泡灯、浆水灌、红灯笼）,清热，解毒，利尿。治骨蒸劳热，咳嗽，咽喉肿痛，黄疸，水肿，天泡湿疮。
关木通,http://p.ayxbk.com/images/thumb/8/87/Bk1le.jpg/220px-Bk1le.jpg,（木通马兜铃、东北木通、马木通、万年藤、苦木通、木通、桤木香）,清心火，利小便，通经下乳。用于口舌生疮，心烦尿赤，水肿，热淋涩痛，白带，经闭乳少，湿热痹痛。
观音茶,http://p.ayxbk.com/images/thumb/3/39/Bkd0g.jpg/220px-Bkd0g.jpg,,清暑；和胃；调经；止带。主暑热眩晕；胃气不和；饮食停滞；月经不调；带下不止
观音莲,http://p.ayxbk.com/images/thumb/f/fe/Bkd0h.jpg/220px-Bkd0h.jpg,（海草）,祛风除湿；止痛。主风湿骨痛；跌打伤痛；疝气痛
冠唇花,http://p.ayxbk.com/images/4/44/Bkd0m.jpg,（野藿香、牙皮湾[傣]、广藿香[云南]、广藿香）,温中理气。主治感冒风寒，咳嗽气急，消化不良，气胀腹痛，肠炎，痢疾。
管仲,http://p.ayxbk.com/images/thumb/3/36/Bkd0r.jpg/220px-Bkd0r.jpg,（番白叶、翻白地榆、槟榔仁整理本）、翻背白草、白头翁、涩疙瘩、地管子、地摈榔、白地榆、槟榔仁、地槟榔、马屎根、翻白叶、红地榆、翻转白、银毛委陵菜、番白草、地榆、赤地榆、精地白、光委陵、翻白菜、爬地茶、马水根、白薄草、紫地榆）,清热消炎，凉血止血。治赤白痢疾，肠炎，胃痛，肺结核咯血，鼻衄，便血，血崩，外伤出血，疔疮。
贯叶连翘,http://p.ayxbk.com/images/thumb/9/9f/Bkl14.jpg/220px-Bkl14.jpg,（小汗淋草、小过路黄、小种黄、赶山鞭、千层楼、上天梯、小对月草、小对叶草、小种癀药、过路黄、小癀药、大对叶草、小刘寄奴、小叶金丝桃）,清热解毒，收敛止血，利湿。治咯血，吐血，肠风下血，外伤出血，风湿骨痛，口鼻生疮，肿毒，汤火伤。
鹳骨,http://p.ayxbk.com/images/thumb/4/4e/Bkd0t.jpg/220px-Bkd0t.jpg,（原动物白鹳、冠雀、鹳雀、负釜、黑尻、背灶、皂裙、鹤、老鹳、捞鱼鹳）,解毒；止痛。主痨瘵；腹痛；喉痹；蛇咬伤
鹳肉,http://p.ayxbk.com/images/thumb/4/4e/Bkd0t.jpg/220px-Bkd0t.jpg,,滋养补虚。主干血痨；闭 ；咳嗽；气喘
罐子草,http://p.ayxbk.com/images/thumb/6/63/Bkd0v.jpg/220px-Bkd0v.jpg,（仰天罐、高脚红缸、线鸡脚、大金钟、公石榴、倒水莲、阔叶金锦香）,清热利湿；止血调经。主湿热泻痢；淋痛；久咳；劳嗽；咯血；月经不调；白带
光慈姑,http://p.ayxbk.com/images/thumb/1/1e/Bk6yr.jpg/220px-Bk6yr.jpg,（山慈姑、老鸦头、棉花包、毛地梨、光菇、山蛋）,散结，化瘀。治咽喉肿痛，瘰疬，痈疽，疮肿，产后瘀滞。
光刺兔唇花,http://p.ayxbk.com/images/thumb/f/f0/Bkd0w.jpg/220px-Bkd0w.jpg,,化瘀止痛；生肌止血。主冠心病；心绞痛；溃疡病；多种出血
光果南蛇藤,http://p.ayxbk.com/images/thumb/e/e1/Bkd0x.jpg/220px-Bkd0x.jpg,,解毒消肿；止痛。主疮疡肿痛
光决明,http://p.ayxbk.com/images/thumb/c/c1/Bkd14.jpg/220px-Bkd14.jpg,（平滑决明）,清肝明目，通便。主感冒发热，肝热目赤，云翳障目，大便秘结
光头前胡,http://p.ayxbk.com/images/thumb/3/3e/Bkd17.jpg/220px-Bkd17.jpg,（岩防风、棕包头、鸡肢前胡、独活、岩棕、官防风）,宣肺祛痰；降气止咳；定惊。主感冒；咳嗽；痰喘；胞闷；风湿痛；小儿惊风
光叶闭鞘姜,http://p.ayxbk.com/images/thumb/9/90/Bkd18.jpg/220px-Bkd18.jpg,（牛尾巴茶、樟柳头）,利水消肿；祛风湿；解毒。主肝硬化腹水；肾炎水肿；尿路感染；阴囊肿痛；风湿痹痛；无名肿毒；荨麻疹
光叶石楠,http://p.ayxbk.com/images/3/34/Bkd19.jpg,（千年红、石眼树）,清热利尿；消肿止痛。主小便不利；跌打损伤；头痛
广布柳叶菜,http://p.ayxbk.com/images/thumb/d/d9/Bkd1a.jpg/220px-Bkd1a.jpg,,化瘀；利水；降压；通便。主静脉曲张；肾炎水肿；高血压病；习惯性便秘
广东万年青,http://p.ayxbk.com/images/thumb/8/8e/Bkd1c.jpg/220px-Bkd1c.jpg,（大叶万年青、井干草、万年青、土千年健、粤万年青）,清热凉血；消肿拔毒；止痛。主咽喉肿痛；白喉；肺热咳嗽；吐血；热毒便血；疮疡肿毒；蛇、犬咬伤
广防己,http://p.ayxbk.com/images/thumb/2/29/Bk1lq.jpg/220px-Bk1lq.jpg,（滇防己、木防己、百解头、防己、水防己、百银头、藤防己、黑蛇胆、大痧药）,祛风止痛，清热利水。用于湿热身痛，风湿痹痛，下肢水肿，小便不利。
